,Username,Category,Followers,Followees,Posts,Level
2005,xeniarock,fashion,132195.0,523,943,Huge
2006,camilacarril,fashion,132005.0,1127,2733,Huge
2007,ryansecret,fashion,131937.0,473,591,Huge
2008,cestvrai_,fashion,131901.0,322,410,Huge
2009,dorytrendy,fashion,131885.0,644,2642,Huge
2010,alessiamelpi,fashion,131877.0,572,1921,Huge
2011,mavieestbelle_jessi,fashion,131515.0,927,548,Huge
2012,helinandcetin,fashion,131410.0,299,568,Huge
2013,entre_dois,fashion,131398.0,871,1360,Huge
2014,blindian.babygirl,fashion,131280.0,1327,584,Huge
2015,bleumode,fashion,131244.0,574,4701,Huge
2016,wethe_wildones,fashion,131076.0,1720,1038,Huge
2017,aliyahmariabee,fashion,131034.0,901,1039,Huge
2018,kolbykoloff,fashion,131026.0,499,1335,Huge
2019,thaonhile,fashion,131019.0,1437,1788,Huge
2020,themarissacallahan,fashion,130959.0,454,2114,Huge
2021,mariavittoriapaolillo,fashion,130955.0,1581,5574,Huge
2022,taylorsterling,fashion,130936.0,1060,5576,Huge
2023,blondefashionbook,fashion,130866.0,725,466,Huge
2024,sterrekoning,fashion,130809.0,842,763,Huge
2025,rachelantonoff,fashion,130692.0,1184,3292,Huge
2026,any_yoyo,fashion,130471.0,352,1874,Huge
2027,ohsoglamblog,fashion,130461.0,886,4289,Huge
2028,leni_wolfy,fashion,130388.0,1127,566,Huge
2029,sharinagutierrez,fashion,130376.0,1908,1091,Huge
2030,danisachetti,fashion,130329.0,818,1821,Huge
2031,martina.favaro,fashion,130327.0,897,1648,Huge
2032,allisoncalvs,fashion,130302.0,739,278,Huge
2033,mirchelley,fashion,130123.0,962,2389,Huge
2034,maketodayahollyday,fashion,130039.0,6173,1966,Huge
2035,urban.blonde,fashion,129852.0,1326,2302,Huge
2036,waikeezy,fashion,129701.0,397,490,Huge
2037,bea_benedicto,fashion,129578.0,1406,3399,Huge
2038,yvetteg23,fashion,129521.0,934,1170,Huge
2039,mariludobrescu,fashion,129518.0,519,4076,Huge
2040,valentinasiragusa,fashion,129248.0,1776,3500,Huge
2041,yvzux,fashion,129135.0,226,1004,Huge
2042,aforarwind,fashion,128879.0,290,2018,Huge
2043,kiddavid,fashion,128647.0,1265,944,Huge
2044,lucyflight,fashion,128595.0,477,1711,Huge
2045,caitlinbea,fashion,128492.0,801,846,Huge
2046,couldihavethat,fashion,128434.0,802,3292,Huge
2047,dressmeblonde,fashion,128418.0,1686,891,Huge
2048,simonnygard,fashion,128350.0,1058,1777,Huge
2049,giannahammer,fashion,128247.0,571,740,Huge
2050,jessethereader,fashion,128141.0,402,1207,Huge
2051,celiacweng,fashion,128066.0,529,1328,Huge
2052,luure,fashion,127754.0,998,359,Huge
2053,turtle1117_,fashion,127729.0,1065,2171,Huge
2054,lecoindelodie,fashion,127366.0,79,1937,Huge
2055,vladislavkirillov,fashion,127324.0,368,311,Huge
2056,pecas__,fashion,127189.0,272,674,Huge
2057,ddbaumer,fashion,127121.0,1524,3344,Huge
2058,stefiex1,fashion,126836.0,792,364,Huge
2059,vandyjaidenn,fashion,126755.0,1045,1735,Huge
2060,iamrachelmccord,fashion,126719.0,7255,2360,Huge
2061,annam.ahmad,fashion,126655.0,382,665,Huge
2062,catalinamorac,fashion,126600.0,2998,783,Huge
2063,nicole_pizzato,fashion,126428.0,2164,2200,Huge
2064,anna___ta,fashion,126309.0,246,883,Huge
2065,lisadnyc,fashion,125915.0,655,1556,Huge
2066,annavyazova,fashion,125748.0,5526,757,Huge
2067,neriahfisher,fashion,125713.0,454,1469,Huge
2068,zaharajuarez,fashion,125523.0,815,1655,Huge
2069,cnnlifelive,fashion,125486.0,255,660,Huge
2070,julia_ehmann,fashion,125392.0,558,481,Huge
2071,alyssa.lenore,fashion,125363.0,386,3244,Huge
2072,curatedcool,fashion,125362.0,716,1185,Huge
2073,lincooln,fashion,125240.0,1889,1845,Huge
2074,mysaramuhd,fashion,125141.0,409,510,Huge
2075,hautehustla,fashion,125005.0,6803,395,Huge
2076,trendily.de,fashion,124984.0,1502,817,Huge
2077,tineandreaa,fashion,124847.0,505,977,Huge
2078,catcherinthestyle,fashion,124759.0,932,1039,Huge
2079,matarai_aya,fashion,124663.0,552,1468,Huge
2080,jessicamxmx,fashion,124527.0,204,434,Huge
2081,taylranne,fashion,124345.0,1409,2392,Huge
2082,naomi.parmar,fashion,124319.0,6374,540,Huge
2083,tara_makeup,fashion,124099.0,1761,6906,Huge
2084,commedesjustin,fashion,124088.0,398,897,Huge
2085,woloviec,fashion,124070.0,316,1540,Huge
2086,niieves_,fashion,124037.0,1166,424,Huge
2087,dicasdathatynha,fashion,124020.0,1798,14453,Huge
2088,iammrac,fashion,123917.0,720,511,Huge
2089,mslunamarie,fashion,123798.0,4427,2470,Huge
2090,imnotsorrydarling,fashion,123726.0,3916,1030,Huge
2091,lefashionfetish,fashion,123707.0,5853,1915,Huge
2092,reemtheequeen,fashion,123695.0,1079,633,Huge
2093,creativeecho,fashion,123598.0,665,1315,Huge
2094,stellaglowing,fashion,123419.0,613,432,Huge
2095,nadiakaroline,fashion,123403.0,307,428,Huge
2096,mikzazon,fashion,123360.0,217,551,Huge
2097,thataylaa,fashion,123103.0,1292,2881,Huge
2098,globalnewyorker,fashion,123061.0,377,3988,Huge
2099,manuel_denniger,fashion,123030.0,906,303,Huge
2100,djmillie,fashion,122817.0,990,396,Huge
2101,hieucow,fashion,122789.0,754,1330,Huge
2102,ar1gona,fashion,122761.0,242,789,Huge
2103,mrscmcguinness,fashion,122760.0,213,422,Huge
2104,byzey,fashion,122724.0,1174,844,Huge
2105,agirlandacloset,fashion,122646.0,285,773,Huge
2106,beansiie,fashion,122460.0,517,1046,Huge
2107,zoeyburger,fashion,122191.0,881,682,Huge
2108,sara__adank,fashion,122159.0,1596,802,Huge
2109,tongtongnapat,fashion,122109.0,542,2158,Huge
2110,maristupid,fashion,122092.0,283,1653,Huge
2111,stevetillystyle,fashion,122053.0,667,1050,Huge
2112,jojochambord,fashion,122027.0,424,980,Huge
2113,weartoeatiff,fashion,122015.0,0,1712,Huge
2114,curvyinstyle,fashion,121826.0,7389,1102,Huge
2115,patymaqueo,fashion,121787.0,1707,724,Huge
2116,kehinde_smith,fashion,121780.0,166,905,Huge
2117,ruerodier,fashion,121753.0,775,2210,Huge
2118,taliacupcake,fashion,121705.0,729,1139,Huge
2119,keenanblogger,fashion,121667.0,643,1516,Huge
2120,paulientilstra,fashion,121658.0,845,447,Huge
2121,ashleybrooke,fashion,121555.0,760,5034,Huge
2122,lidiabedman,fashion,121547.0,3742,3535,Huge
2123,joaquinmorodo,fashion,121522.0,3471,303,Huge
2124,overmystyledbody,fashion,121456.0,1762,3329,Huge
2125,massielmas,fashion,121450.0,1568,5246,Huge
2126,wowa_valentino,fashion,121359.0,378,776,Huge
2127,nancyvlog_,fashion,121344.0,90,1097,Huge
2128,nitro_licious,fashion,121283.0,322,3180,Huge
2129,nena_kay_,fashion,120921.0,2957,393,Huge
2130,jessannkirby,fashion,120921.0,782,3864,Huge
2131,estherjunelife,fashion,120800.0,297,2408,Huge
2132,teralatilan,fashion,120735.0,851,877,Huge
2133,ashleynstyle,fashion,120711.0,740,2513,Huge
2134,laviniaguglielman,fashion,120702.0,1760,2736,Huge
2135,madalinamerca,fashion,120594.0,1274,4825,Huge
2136,be_parisien,fashion,120368.0,989,1010,Huge
2137,clochet,fashion,120201.0,520,3196,Huge
2138,hughlaughtonscott,fashion,120194.0,529,337,Huge
2139,dresslikeamum,fashion,120189.0,3451,3465,Huge
2140,saraemdi,fashion,120183.0,621,1670,Huge
2141,margomidwinter,fashion,120094.0,1504,657,Huge
2142,sheilandinda,fashion,120058.0,501,973,Huge
2143,alicetrewinnard,fashion,119855.0,983,862,Huge
2144,luvblacklove,fashion,119786.0,542,4845,Huge
2145,munich_g,fashion,119774.0,586,510,Huge
2146,thetrendspotter,fashion,119739.0,1286,755,Huge
2147,hsinwei.ho,fashion,119703.0,1697,1369,Huge
2148,hipinpk,fashion,119694.0,632,13657,Huge
2149,bohemiancrown,fashion,119630.0,2199,1593,Huge
2150,wuzg00d,fashion,119620.0,293,1509,Huge
2151,thesecretstop,fashion,119538.0,4918,1953,Huge
2152,avantii2,fashion,119466.0,1026,1059,Huge
2153,beijamvelez,fashion,119395.0,517,418,Huge
2154,michellexdiaz,fashion,119346.0,627,361,Huge
2155,cameronbtbl,fashion,119281.0,300,358,Huge
2156,willpeltz,fashion,119102.0,604,1771,Huge
2157,somers_yannick,fashion,118828.0,5325,590,Huge
2158,soyalerios,fashion,118805.0,601,421,Huge
2159,colorandgrace,fashion,118681.0,1779,934,Huge
2160,iamgengm,fashion,118665.0,505,1720,Huge
2161,j.a.d_b,fashion,118565.0,180,492,Huge
2162,themoptop,fashion,118525.0,693,3153,Huge
2163,joeykidney,fashion,118457.0,504,1378,Huge
2164,annaponsalopez,fashion,118373.0,896,5870,Huge
2165,gintare.gureviciute,fashion,118332.0,137,569,Huge
2166,bettercalljoel,fashion,118259.0,740,1100,Huge
2167,fashionably_lily,fashion,118161.0,362,662,Huge
2168,jannenaakka,fashion,118155.0,655,561,Huge
2169,trav_white_,fashion,118150.0,938,1186,Huge
2170,margherita_pavano,fashion,117952.0,1004,500,Huge
2171,danielpatrick_,fashion,117780.0,519,8690,Huge
2172,neeks,fashion,117749.0,965,707,Huge
2173,berzinsky,fashion,117739.0,636,871,Huge
2174,marinamcavoy,fashion,117728.0,840,1672,Huge
2175,kar_melo,fashion,117724.0,640,434,Huge
2176,gadieloficial,fashion,117694.0,603,1872,Huge
2177,reneebigtime,fashion,117577.0,1050,2725,Huge
2178,giomarvrolijk,fashion,117339.0,1166,850,Huge
2179,maya_nilsen,fashion,117306.0,523,533,Huge
2180,fawnrosenbohm,fashion,117249.0,954,961,Huge
2181,theperfectpalette,fashion,117208.0,2352,3658,Huge
2182,theperennialstyle,fashion,117161.0,1137,2199,Huge
2183,publyssity,fashion,117102.0,979,1111,Huge
2184,redflower_official,fashion,116969.0,22,1129,Huge
2185,daniela.po_,fashion,116913.0,1266,504,Huge
2186,ashleynorthstyle,fashion,116802.0,869,1119,Huge
2187,jordybaan,fashion,116719.0,1101,777,Huge
2188,fromluxewithlove,fashion,116691.0,770,1249,Huge
2189,ulmn,fashion,116580.0,2196,2090,Huge
2190,robymandala_,fashion,116526.0,2740,573,Huge
2191,gretchengeraghty,fashion,116439.0,208,1174,Huge
2192,_fashionablynoble_,fashion,116386.0,1712,955,Huge
2193,camilarossado,fashion,116345.0,807,768,Huge
2194,alliemarieevans,fashion,116280.0,68,1033,Huge
2195,djyoungchow,fashion,116187.0,3574,4591,Huge
2196,staceyyallen,fashion,115986.0,829,1056,Huge
2197,khloeejae,fashion,115767.0,392,1932,Huge
2198,tanyadhar,fashion,115664.0,20,1036,Huge
2199,fashionlush,fashion,115633.0,1120,1520,Huge
2200,namrata_pathania,fashion,115554.0,309,651,Huge
2201,nicolealyseee,fashion,115516.0,682,8506,Huge
2202,itsbeccarose,fashion,115337.0,794,1987,Huge
2203,joannvdherik,fashion,115315.0,871,581,Huge
2204,astylealbum,fashion,115284.0,867,2938,Huge
2205,laurenlefevre,fashion,115280.0,1143,3431,Huge
2206,sarayluismartin,fashion,115213.0,1201,4208,Huge
2207,itsleehinchy,fashion,115211.0,240,732,Huge
2208,iamnursemo,fashion,115171.0,1110,1847,Huge
2209,kateogata,fashion,115126.0,460,3953,Huge
2210,3wasschi,fashion,114907.0,5161,5320,Huge
2211,ch.phr8ph,fashion,114801.0,469,2178,Huge
2212,margheritazanatta,fashion,114730.0,914,2042,Huge
2213,look_connected,fashion,114624.0,3428,3604,Huge
2214,thelasurvivalguide,fashion,114479.0,743,2591,Huge
2215,ironyofashi,fashion,114246.0,1900,1137,Huge
2216,aggieku0201,fashion,114123.0,787,958,Huge
2217,thisishowwewearit,fashion,114088.0,998,1185,Huge
2218,iglute,fashion,114071.0,95,406,Huge
2219,maysaleao,fashion,113931.0,1367,8679,Huge
2220,robertogarrera,fashion,113911.0,950,358,Huge
2221,benedettapascali,fashion,113778.0,1821,441,Huge
2222,linabugz,fashion,113755.0,1157,2521,Huge
2223,johnphilp3,fashion,113699.0,1149,1722,Huge
2224,fashionablefit,fashion,113667.0,927,2021,Huge
2225,patrabene,fashion,113659.0,106,792,Huge
2226,arnaulloberaa,fashion,113611.0,1364,242,Huge
2227,darbyward,fashion,113495.0,953,577,Huge
2228,jennajordan,fashion,113410.0,1055,1127,Huge
2229,madebyf,fashion,113272.0,2128,1929,Huge
2230,victorialamala,fashion,113033.0,2758,2541,Huge
2231,agostinasaracco,fashion,113020.0,725,2797,Huge
2232,ducdubois,fashion,112856.0,398,468,Huge
2233,jennalyyy,fashion,112770.0,637,1973,Huge
2234,theblondmacaron,fashion,112717.0,2781,998,Huge
2235,brittchurchill,fashion,112400.0,2655,464,Huge
2236,iloveshalah,fashion,112370.0,1409,310,Huge
2237,followdee,fashion,112355.0,592,438,Huge
2238,tommydidario,fashion,112349.0,870,1735,Huge
2239,chloechapman,fashion,112303.0,1716,1979,Huge
2240,valeriapezzeri,fashion,112221.0,941,646,Huge
2241,joseyauguste,fashion,112167.0,586,686,Huge
2242,giuliasiegel,fashion,112132.0,1013,3915,Huge
2243,kaileemckenzie,fashion,112131.0,655,966,Huge
2244,holacuore,fashion,112038.0,811,4239,Huge
2245,heartofplastic,fashion,112020.0,1731,1286,Huge
2246,levitatestyle,fashion,111926.0,505,5199,Huge
2247,jujufranceschi,fashion,111857.0,1396,4278,Huge
2248,malakiies,fashion,111734.0,395,378,Huge
2249,dhlifestyle,fashion,111670.0,1092,411,Huge
2250,rutaenroute,fashion,111635.0,944,1802,Huge
2251,stephweizman,fashion,111634.0,666,1020,Huge
2252,dressingleeloo,fashion,111429.0,366,12208,Huge
2253,safak_kural_official,fashion,111426.0,1412,755,Huge
2254,noussa.nour,fashion,111399.0,4736,1017,Huge
2255,ieva_mackev,fashion,111398.0,409,1298,Huge
2256,avajofficial,fashion,111380.0,3891,322,Huge
2257,petiteinparis,fashion,111335.0,923,504,Huge
2258,stephy.sobotka,fashion,111296.0,649,889,Huge
2259,arianalauren,fashion,111290.0,946,2757,Huge
2260,jpsdn,fashion,111283.0,7321,550,Huge
2261,raphlefriant,fashion,111276.0,461,674,Huge
2262,evelynkazantzoglou,fashion,111132.0,1691,2002,Huge
2263,dyedblondpony,fashion,111083.0,110,588,Huge
2264,sherryluevans,fashion,111045.0,483,1009,Huge
2265,daisy.mancini,fashion,111005.0,596,650,Huge
2266,blackprints,fashion,110998.0,437,1970,Huge
2267,dorilina,fashion,110949.0,680,517,Huge
2268,julinfinity_,fashion,110882.0,272,1418,Huge
2269,suzyshattuck,fashion,110813.0,755,1528,Huge
2270,theconcreteblonde,fashion,110739.0,677,1124,Huge
2271,k__nini,fashion,110717.0,136,1632,Huge
2272,carolmaya_,fashion,110675.0,1598,1166,Huge
2273,ellaa_bellaa,fashion,110668.0,1558,470,Huge
2274,marilawanders,fashion,110558.0,6174,356,Huge
2275,thesocialctv,fashion,110529.0,190,3323,Huge
2276,mrs_katjones,fashion,110494.0,2012,1255,Huge
2277,verena_ahmann,fashion,110417.0,1223,1521,Huge
2278,mrscocowyse,fashion,110414.0,568,4267,Huge
2279,kayleighjcouture,fashion,110384.0,3201,3145,Huge
2280,bellamckeee,fashion,110380.0,140,286,Huge
2281,huntercollector,fashion,110352.0,1482,1591,Huge
2282,laurabarthofficial,fashion,110130.0,3559,680,Huge
2283,itssangtime,fashion,110126.0,490,706,Huge
2284,katya_kulyaba,fashion,110053.0,3130,1094,Huge
2285,christianbongiorni,fashion,110043.0,353,363,Huge
2286,mexiquer,fashion,110016.0,2169,3442,Huge
2287,ashleymariekelsey,fashion,109901.0,360,896,Huge
2288,chiarascelsi,fashion,109867.0,2463,972,Huge
2289,marianadmoraes,fashion,109750.0,563,493,Huge
2290,szindy,fashion,109726.0,690,1382,Huge
2291,merricksart,fashion,109715.0,695,4119,Huge
2292,clarawilsey,fashion,109691.0,1674,760,Huge
2293,byclaireliu,fashion,109469.0,396,759,Huge
2294,simran,fashion,109446.0,963,565,Huge
2295,koreandoll,fashion,109427.0,2831,1024,Huge
2296,missmangokush,fashion,109348.0,738,444,Huge
2297,princessgollum,fashion,109273.0,777,2032,Huge
2298,sorayaali,fashion,109250.0,377,277,Huge
2299,allthingsfatima,fashion,109212.0,807,266,Huge
2300,itsbrittcherry,fashion,109153.0,2202,1523,Huge
2301,erikabarbato,fashion,108948.0,497,2839,Huge
2302,menaboutfashion,fashion,108881.0,51,2390,Huge
2303,thecurveslayer,fashion,108845.0,3247,1563,Huge
2304,mahoghany_angel,fashion,108830.0,130,602,Huge
2305,carlaestevezblog,fashion,108645.0,1760,4129,Huge
2306,cubanito_official,fashion,108549.0,796,1172,Huge
2307,twistedcurlz,fashion,108547.0,582,1171,Huge
2308,jippheldoorn,fashion,108403.0,168,573,Huge
2309,drea_wheeler,fashion,108338.0,998,513,Huge
2310,anoukyve,fashion,108298.0,1335,3174,Huge
2311,gabrielacapone,fashion,108279.0,2402,1436,Huge
2312,emmamacdonald,fashion,108249.0,213,315,Huge
2313,lenadietrich,fashion,108224.0,810,340,Huge
2314,futilish,fashion,108222.0,2205,7481,Huge
2315,lifelutzurious,fashion,108164.0,1844,1152,Huge
2316,missrachelalice,fashion,108160.0,476,574,Huge
2317,olivia_caputo,fashion,108125.0,887,272,Huge
2318,carmenvecchio,fashion,108112.0,1494,2411,Huge
2319,fashiontuna,fashion,108077.0,989,2191,Huge
2320,linaxmuse,fashion,108066.0,868,1949,Huge
2321,claudiagraziano,fashion,108021.0,1233,1146,Huge
2322,enriquedouillard,fashion,107934.0,84,357,Huge
2323,menstyleguide,fashion,107912.0,456,902,Huge
2324,pinelopi_ap,fashion,107878.0,628,688,Huge
2325,yolandalorenzo.f,fashion,107873.0,1458,1496,Huge
2326,habboosophie,fashion,107836.0,1328,299,Huge
2327,nancyajramitaly,fashion,107794.0,198,7894,Huge
2328,graceatwood,fashion,107769.0,1011,6639,Huge
2329,mintarrow,fashion,107755.0,891,3754,Huge
2330,missjulievu,fashion,107596.0,547,1406,Huge
2331,specsandblazers,fashion,107568.0,256,1169,Huge
2332,huydo263,fashion,107526.0,432,611,Huge
2333,sarahchristine,fashion,107497.0,407,1070,Huge
2334,asmileplease,fashion,107492.0,2179,1123,Huge
2335,lindseyharrod,fashion,107423.0,1187,942,Huge
2336,lylatraveller,fashion,107406.0,317,252,Huge
2337,blogdrops,fashion,107373.0,1741,8647,Huge
2338,sagarmidda,fashion,107317.0,144,1477,Huge
2339,rolito81,fashion,107285.0,726,1748,Huge
2340,thevibescloset,fashion,107049.0,687,779,Huge
2341,madtev,fashion,107009.0,505,306,Huge
2342,meetjudydewolf,fashion,107003.0,1056,1714,Huge
2343,cristinasurdu,fashion,106968.0,537,3031,Huge
2344,jenknowsbestblog,fashion,106947.0,814,4937,Huge
2345,savvynista,fashion,106858.0,651,1056,Huge
2346,cocolavieenrose,fashion,106823.0,889,3020,Huge
2347,alecgolinger,fashion,106784.0,994,1191,Huge
2348,mary.ank,fashion,106708.0,1497,1268,Huge
2349,yesvinny,fashion,106677.0,1114,817,Huge
2350,viewsbylaura,fashion,106488.0,1307,1995,Huge
2351,eleven60,fashion,106422.0,777,4846,Huge
2352,hannahliza,fashion,106366.0,611,1219,Huge
2353,erealouro,fashion,106316.0,1390,4098,Huge
2354,dariomonfort,fashion,106295.0,1507,958,Huge
2355,emmacorriehill,fashion,106022.0,1384,950,Huge
2356,vera_sawicki,fashion,105967.0,1223,911,Huge
2357,rothglam,fashion,105888.0,3877,969,Huge
2358,anniecatalan,fashion,105851.0,1069,1258,Huge
2359,lexiconofstyle,fashion,105837.0,3943,2532,Huge
2360,timella,fashion,105792.0,303,1189,Huge
2361,grahamsydney,fashion,105748.0,1022,454,Huge
2362,zurihall,fashion,105748.0,335,1534,Huge
2363,desiraindrops,fashion,105747.0,487,320,Huge
2364,walkinginmemphisinhighheels,fashion,105739.0,912,5618,Huge
2365,mybelonging,fashion,105687.0,1578,2955,Huge
2366,abigailroyston,fashion,105629.0,452,1773,Huge
2367,byhilaryrose,fashion,105561.0,1300,1844,Huge
2368,valentinageorgiapegorer,fashion,105551.0,1345,2637,Huge
2369,victoriahbech,fashion,105489.0,759,1233,Huge
2370,timonthegram,fashion,105483.0,2176,1245,Huge
2371,ellieeewbu,fashion,105483.0,812,776,Huge
2372,hannahromao,fashion,105460.0,853,2070,Huge
2373,oneluckyorchid,fashion,105459.0,793,295,Huge
2374,bresheppard,fashion,105425.0,816,1134,Huge
2375,smartstreetwear,fashion,105411.0,5,3071,Huge
2376,viva_lamoda,fashion,105398.0,724,1682,Huge
2377,brunabravo,fashion,105330.0,672,1514,Huge
2378,christineabramo,fashion,105223.0,2702,1343,Huge
2379,alessandrosicuroofficial,fashion,105128.0,7501,7761,Huge
2380,momdutyblog,fashion,105085.0,553,822,Huge
2381,happilyeverallen,fashion,105019.0,387,1110,Huge
2382,womensfashionmode,fashion,104875.0,7245,820,Huge
2383,rozyomallorca,fashion,104845.0,697,362,Huge
2384,lovisabarkman,fashion,104842.0,414,3279,Huge
2385,saradietschy,fashion,104816.0,650,1038,Huge
2386,behappy.c8,fashion,104709.0,824,353,Huge
2387,saramontazami,fashion,104691.0,4569,2219,Huge
2388,denise,fashion,104550.0,802,1227,Huge
2389,holycamille,fashion,104537.0,165,921,Huge
2390,treyrichards,fashion,104481.0,898,272,Huge
2391,laurenmazzei,fashion,104400.0,1991,530,Huge
2392,cliostecca,fashion,104395.0,2449,835,Huge
2393,man.of.style,fashion,104371.0,733,737,Huge
2394,marionlefebvre_topchef,fashion,104253.0,997,620,Huge
2395,mads.rafferty,fashion,104237.0,415,556,Huge
2396,thepeckingorder,fashion,104223.0,240,1136,Huge
2397,qmike,fashion,104184.0,508,1186,Huge
2398,ugomozie,fashion,104116.0,2353,4766,Huge
2399,sarah.rae.mayne,fashion,104108.0,563,1200,Huge
2400,sarah.cadenazzi,fashion,104085.0,831,618,Huge
2401,willy,fashion,104025.0,829,752,Huge
2402,afashionnerd,fashion,103991.0,1964,5572,Huge
2403,glam2greatness,fashion,103957.0,235,1304,Huge
2404,emily.blackwell_,fashion,103892.0,1000,621,Huge
2405,yogabunnynyc,fashion,103869.0,2986,1338,Huge
2406,carlottaoddi,fashion,103777.0,939,1404,Huge
2407,olimpietta,fashion,103659.0,518,1583,Huge
2408,americanoize,fashion,103621.0,3069,454,Huge
2409,flauntandcenter,fashion,103555.0,1704,1322,Huge
2410,aracelystefania,fashion,103535.0,3150,545,Huge
2411,eff.ulloa,fashion,103519.0,634,692,Huge
2412,itslucawhitaker,fashion,103518.0,115,378,Huge
2413,lradwell,fashion,103492.0,1794,3963,Huge
2414,victoriadnc,fashion,103484.0,785,2503,Huge
2415,glamghoul,fashion,103458.0,989,3762,Huge
2416,shaziasm,fashion,103455.0,669,1940,Huge
2417,vic_saravia,fashion,103424.0,1996,2720,Huge
2418,georgiaspencer,fashion,103419.0,976,321,Huge
2419,promotersmagazine,fashion,103390.0,26,510,Huge
2420,itsashbrooke,fashion,103380.0,435,885,Huge
2421,roxeze,fashion,103372.0,242,2083,Huge
2422,mayainthemoment,fashion,103371.0,1517,3299,Huge
2423,glamourimblog,fashion,103351.0,4011,5020,Huge
2424,fra_lifestyle,fashion,103351.0,2464,1315,Huge
2425,rosa.bay,fashion,103341.0,547,539,Huge
2426,emanueleamicucci,fashion,103240.0,1277,1440,Huge
2427,thestylecocktail,fashion,103194.0,696,2789,Huge
2428,styleonedge_,fashion,103177.0,1090,825,Huge
2429,nikkimarinus,fashion,103151.0,824,1171,Huge
2430,fongminliao,fashion,103150.0,373,610,Huge
2431,hair4kicks,fashion,103096.0,696,1966,Huge
2432,annaliesegann,fashion,103015.0,271,387,Huge
2433,juanyanesgb,fashion,102956.0,778,1188,Huge
2434,oshawaiters,fashion,102946.0,284,425,Huge
2435,lyzyadler,fashion,102925.0,768,919,Huge
2436,cosa_mi_metto,fashion,102863.0,1516,3875,Huge
2437,swaggaismything,fashion,102760.0,4642,612,Huge
2438,mypetitpleasures,fashion,102755.0,1463,3493,Huge
2439,itzstepht,fashion,102719.0,2007,1339,Huge
2440,inspirencelebr8,fashion,102664.0,993,2828,Huge
2441,itsybitsyindulgences,fashion,102622.0,349,3463,Huge
2442,city.peach,fashion,102599.0,1568,1599,Huge
2443,thestylesafari,fashion,102506.0,1740,2862,Huge
2444,barbaracorby,fashion,102473.0,446,595,Huge
2445,livvperez,fashion,102461.0,2006,1345,Huge
2446,aloprofile,fashion,102418.0,1184,2214,Huge
2447,tuttimarquez,fashion,102410.0,1506,1815,Huge
2448,idajemina,fashion,102377.0,233,1208,Huge
2449,jazzybumblee,fashion,102313.0,196,282,Huge
2450,fringeandfrange,fashion,102310.0,613,6345,Huge
2451,evaacatherine,fashion,102296.0,3247,2613,Huge
2452,yin2myyang,fashion,102295.0,928,765,Huge
2453,chronondo,fashion,102293.0,5593,350,Huge
2454,irenecioni_official,fashion,102284.0,703,1370,Huge
2455,arrestthisgal,fashion,102219.0,428,960,Huge
2456,jaydestella,fashion,102216.0,799,1048,Huge
2457,christiancowan,fashion,102180.0,929,733,Huge
2458,meeeotch,fashion,102092.0,377,853,Huge
2459,benjithorpe,fashion,102088.0,69,1399,Huge
2460,samlandreth,fashion,102083.0,413,861,Huge
2461,joannasimon,fashion,102041.0,266,324,Huge
2462,evelinafraggi,fashion,102007.0,1853,933,Huge
2463,keyestostyle,fashion,101833.0,771,1811,Huge
2464,hannahstraffordtaylor,fashion,101819.0,505,1629,Huge
2465,thisisjessicatorres,fashion,101783.0,3231,954,Huge
2466,mr.dmstrei,fashion,101730.0,300,354,Huge
2467,alberitanicki,fashion,101723.0,769,342,Huge
2468,maria__corrigan,fashion,101692.0,395,561,Huge
2469,kateridion,fashion,101639.0,537,1066,Huge
2470,vallyfacciolo,fashion,101633.0,2955,1923,Huge
2471,angeliqgoddess,fashion,101586.0,458,1085,Huge
2472,elisanencioni,fashion,101514.0,4736,488,Huge
2473,hannahcrosskey,fashion,101511.0,624,1638,Huge
2474,thestyleride,fashion,101433.0,106,1272,Huge
2475,annapey,fashion,101315.0,483,758,Huge
2476,iblondee,fashion,101261.0,456,6476,Huge
2477,sweetasacandy,fashion,101258.0,1537,5581,Huge
2478,eyasghir,fashion,101247.0,1584,1148,Huge
2479,mommy_nannan,fashion,101194.0,1015,1555,Huge
2480,im.trangdang,fashion,101178.0,134,952,Huge
2481,jess_megan_,fashion,101157.0,1326,535,Huge
2482,srtastyle,fashion,101157.0,672,998,Huge
2483,therubinrose,fashion,101125.0,4011,1096,Huge
2484,karicassandra,fashion,101001.0,883,490,Huge
2485,esh_wari,fashion,100972.0,1120,2332,Huge
2486,anna.krylova,fashion,100971.0,756,2329,Huge
2487,kristinegranta,fashion,100971.0,129,269,Huge
2488,sarahbarlondo,fashion,100916.0,1001,1937,Huge
2489,conluzycolor,fashion,100795.0,1348,2124,Huge
2490,tylauren,fashion,100780.0,3297,4109,Huge
2491,beautifulmorgan,fashion,100768.0,2264,2366,Huge
2492,reagankathryn,fashion,100757.0,495,1126,Huge
2493,_elodypetit,fashion,100750.0,706,473,Huge
2494,sofyabenzakour,fashion,100673.0,1226,1407,Huge
2495,adamwaithe,fashion,100611.0,649,2786,Huge
2496,fashionbyvicky,fashion,100599.0,1011,2979,Huge
2497,gebabyk,fashion,100581.0,434,501,Huge
2498,meddline,fashion,100298.0,1108,931,Huge
2499,sarahloven,fashion,100264.0,1348,3580,Huge
2500,theivorydiary,fashion,100241.0,1962,2449,Huge
2501,ttigerlilly,fashion,100196.0,1754,2165,Huge
